action,rack_id,hardware_id,finish_time,e_self_it,e_self_cooling,start_time,computing_time,qos,energy_consumption
2,0,18,236.0,149.65797589399997,1.4965797589399998,231.0,0.035798463,0.131379,2.980562943
2,0,19,236.0,154.90481628199998,1.54904816282,231.0,0.040783417,0.14410799999999999,3.493269943
2,0,0,330.0,6575.3168719469995,65.75316871947,10.0,0.040369528,0.355108,4.149884927
2,0,1,330.0,7324.554801347,73.24554801347,10.0,0.040369528,0.290581,4.149884927
2,0,2,330.0,5812.3327529,58.123327529,11.0,0.040369528,0.45561899999999994,4.149884927
2,0,3,355.0,7179.935836647,71.79935836647,12.0,0.040369528,0.34257600000000005,4.149884927
1,0,0,355.0,52162.231775208,13562.18026155408,10.0,0.233688547,0.164433,35.33893188
2,0,4,366.0,6536.890751952001,65.36890751952001,18.0,0.040369528,0.4264,4.149884927
2,0,5,366.0,10991.110242235,109.91110242235,18.0,0.040369528,0.173504,4.149884927
2,0,17,403.0,4494.8098907819995,44.94809890782,218.0,0.040369528,0.261725,4.149884927
2,1,2,562.0,7014.2138659970005,70.14213865997,320.0,0.040783417,0.162476,3.493269943
2,0,11,690.0,21678.049802944,216.78049802944,75.0,0.028054602,0.072447,2.109958108
2,1,8,816.0,4002.3768792319997,40.02376879232,647.0,0.028054602,0.13361900000000002,2.109958108
2,0,4,928.0,11016.139320090999,110.16139320090998,495.0,0.040783417,0.19980699999999998,3.493269943
3,0,2,933.0,8231.554146220002,2140.2040780172006,548.0,0.020054302,0.423307,5.0207346
2,0,12,965.0,17030.271224297998,170.30271224298,98.0,0.0267817,0.235094,2.535316654
2,0,10,1022.0,16250.461477570001,162.50461477570002,67.0,0.0267817,0.323178,2.535316654
0,0,1,1023.0,85.23460227999999,0.8523460227999999,1020.0,0.168585066,0.161426,4.808776556
2,2,0,1024.0,82.45156625999999,0.8245156626,1021.0,0.035798463,0.14871700000000002,2.980562943
1,0,2,1049.0,2619.49687377,681.0691871802001,1028.0,0.30870271,0.329306,40.93891925
2,1,17,1127.0,4284.365197935999,42.84365197936,977.0,0.028054602,0.09851599999999999,2.109958108
2,1,11,1152.0,10295.14333465,102.9514333465,755.0,0.040783417,0.193625,3.493269943
2,1,5,1190.0,55885.203773956004,558.85203773956,325.0,0.025547585,0.012098999999999999,1.650573132
2,1,3,1190.0,55949.612567954005,559.4961256795401,324.0,0.025547585,0.021248,1.650573132
2,1,2,1201.0,34480.208054952,344.80208054952004,604.0,0.025547585,0.029212000000000002,1.650573132
2,2,0,1208.0,1678.253126424,16.78253126424,1145.0,0.028054602,0.109802,2.109958108
2,0,15,1264.0,27100.544022572998,271.00544022573,133.0,0.035798463,0.18783,2.980562943
2,0,3,1264.0,25361.46843206,253.6146843206,464.0,0.035798463,0.12082799999999999,2.980562943
2,0,16,1264.0,40677.631948974,406.77631948974,133.0,0.035798463,0.100992,2.980562943
2,1,10,1295.0,17750.054984072,177.50054984072003,676.0,0.028054602,0.097947,2.109958108
2,1,5,1422.0,211.930045558,2.11930045558,1415.0,0.040783417,0.150576,3.493269943
2,1,14,1440.0,16908.675433290002,169.08675433290003,900.0,0.040783417,0.144768,3.493269943
2,0,19,1471.0,32522.942041683,325.22942041683,277.0,0.040783417,0.178965,3.493269943
2,0,0,1491.0,74751.16570721602,747.5116570721601,334.0,0.025547585,0.023603,1.650573132
2,1,5,1548.0,21.238568941,0.21238568941000002,1547.0,0.040369528,0.253781,4.149884927
3,0,5,1602.0,7130.701205584,1853.98231345184,1319.0,0.027557281,0.151339,2.576643546
2,1,2,1612.0,9295.49310686,92.9549310686,1244.0,0.040783417,0.202164,3.493269943
0,0,0,1647.0,20636.52119832,206.3652119832,922.0,0.168585066,0.17269,4.808776556
2,1,0,1693.0,32648.979660208,326.48979660208,233.0,0.028054602,0.147981,2.109958108
2,0,15,1778.0,13515.625551643001,135.15625551643,1411.0,0.040783417,0.11498,3.493269943
2,0,16,1784.0,8304.957558678001,83.04957558678001,1412.0,0.040783417,0.250198,3.493269943
2,1,0,1816.0,2233.76494512,22.3376494512,1728.0,0.028054602,0.11883599999999998,2.109958108
2,0,10,1835.0,21864.320231472,218.64320231472,1111.0,0.028054602,0.090559,2.109958108
2,1,13,2028.0,28814.729612771,288.14729612771,895.0,0.035798463,0.169928,2.980562943
2,0,0,2090.0,14681.660363055998,146.81660363056,1493.0,0.028054602,0.12535,2.109958108
2,0,17,2141.0,100787.430233484,1007.8743023348401,581.0,0.025547585,0.022724,1.650573132
2,1,13,2184.0,1606.5354560879998,16.06535456088,2115.0,0.028054602,0.137685,2.109958108
2,1,13,2212.0,120.80961445099999,1.2080961445099998,2207.0,0.035798463,0.182625,2.980562943
2,2,2,2212.0,60.407496886,0.60407496886,2208.0,0.0267817,0.40993999999999997,2.535316654
2,1,4,2316.0,50903.20233978499,509.0320233978499,325.0,0.040783417,0.198201,3.493269943
2,0,3,2393.0,26992.096866881002,269.92096866881,1359.0,0.040783417,0.191571,3.493269943
2,0,9,2432.0,142808.51768823602,1428.0851768823602,65.0,0.025547585,0.027717000000000002,1.650573132
2,2,6,2523.0,1033.330898532,10.33330898532,2507.0,0.025547585,0.021134,1.650573132
2,2,2,2553.0,7038.894923295999,70.38894923296,2305.0,0.028054602,0.099498,2.109958108
2,1,4,2685.0,9605.174297312,96.05174297312,2386.0,0.040783417,0.139423,3.493269943
2,0,19,2687.0,41942.637924826005,419.42637924826005,1483.0,0.035798463,0.10558800000000002,2.980562943
3,0,6,2705.0,77916.1545508,20258.200183208,1532.0,0.025139011,0.01415,1.66986749
2,2,2,2711.0,2708.145065365,27.08145065365,2596.0,0.040783417,0.22769899999999998,3.493269943
2,2,6,2811.0,5408.924126536,54.089241265359995,2608.0,0.028054602,0.109892,2.109958108
2,0,19,2821.0,1823.1248432689997,18.23124843269,2747.0,0.035798463,0.178984,2.980562943
3,0,0,2821.0,100671.006665996,26174.46173315896,187.0,0.036708363,0.198296,5.963033842
2,0,11,2948.0,59204.596248368,592.04596248368,735.0,0.040783417,0.184156,3.493269943
3,0,5,2990.0,55929.06288834,14541.5563509684,2148.0,0.025139011,0.02138,1.66986749
2,0,13,3002.0,67287.77738096801,672.8777738096801,117.0,0.028054602,0.137304,2.109958108
2,0,17,3005.0,48814.605612880005,488.14605612880007,2147.0,0.025547585,0.02975,1.650573132
2,2,1,3005.0,55432.947118688004,554.32947118688,2147.0,0.025547585,0.023386,1.650573132
0,0,1,3006.0,26510.349974883004,265.10349974883,2120.0,0.008672056,0.020955,0.307646299
2,1,16,3150.0,61360.541198351995,613.60541198352,909.0,0.040783417,0.177511,3.493269943
2,0,15,3226.0,37162.587678009,371.62587678009,1834.0,0.040783417,0.184784,3.493269943
1,0,2,3231.0,73463.858283075,19100.6031535995,1358.0,0.216643645,0.132055,8.497495705
2,0,3,3233.0,13881.131642265998,138.81131642265998,2407.0,0.0267817,0.33310500000000004,2.535316654
2,2,0,3309.0,71856.861569488,718.56861569488,2120.0,0.025547585,0.027661,1.650573132
2,0,10,3390.0,37670.564744465,376.70564744465,1846.0,0.040783417,0.21427,3.493269943
2,1,16,3406.0,4894.992787726,48.949927877259995,3163.0,0.040369528,0.369175,4.149884927
2,2,18,3426.0,8424.05972552,84.24059725519999,3094.0,0.028054602,0.118979,2.109958108
2,1,10,3483.0,97814.86002860201,978.1486002860202,1969.0,0.025547585,0.02255,1.650573132
2,0,16,3484.0,46270.92780429599,462.7092780429599,1897.0,0.035798463,0.13689400000000002,2.980562943
2,0,7,3485.0,69015.87973318799,690.1587973318799,35.0,0.0267817,0.226635,2.535316654
2,1,3,3488.0,69694.303221225,696.9430322122499,1247.0,0.040783417,0.146226,3.493269943
2,0,6,3488.0,223330.38972526803,2233.3038972526806,27.0,0.025547585,0.025585,1.650573132
2,1,13,3492.0,82632.755228766,826.32755228766,2213.0,0.025547585,0.02288,1.650573132
